date,portafolio_total_mxn,efectivo_mxn,efectivo_pct,FNOVA17_mxn,FNOVA17_pct,FUNO11_mxn,FUNO11_pct,FIBRAMQ12_mxn,FIBRAMQ12_pct,FSHOP13_mxn,FSHOP13_pct,DANHOS13_mxn,DANHOS13_pct,FIHO12_mxn,FIHO12_pct,FIBRAPL14_mxn,FIBRAPL14_pct,FPLUS16_mxn,FPLUS16_pct,EDUCA18_mxn,EDUCA18_pct
2023-10-10,1070318.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1070318.11,100.00,0.00,0.00,0.00,0.00
2023-10-11,1062814.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1062814.71,100.00,0.00,0.00,0.00,0.00
2023-10-12,1043139.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1043139.13,100.00,0.00,0.00,0.00,0.00
2023-10-13,1020295.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1020295.45,100.00,0.00,0.00,0.00,0.00
2023-10-16,1018794.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1018794.77,100.00,0.00,0.00,0.00,0.00
2023-10-17,1022296.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1022296.33,100.00,0.00,0.00,0.00,0.00
2023-10-18,1072819.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1072819.19,100.00,0.00,0.00,0.00,0.00
2023-10-19,1084157.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1084157.70,100.00,0.00,0.00,0.00,0.00
2023-10-20,1083990.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1083990.96,100.00,0.00,0.00,0.00,0.00
2023-10-23,1092995.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1092995.05,100.00,0.00,0.00,0.00,0.00
2023-10-24,1108835.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1108835.52,100.00,0.00,0.00,0.00,0.00
2023-10-25,1105667.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1105667.42,100.00,0.00,0.00,0.00,0.00
2023-10-26,1095496.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1095496.13,100.00,0.00,0.00,0.00,0.00
2023-10-27,1082823.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1082823.75,100.00,0.00,0.00,0.00,0.00
2023-10-30,1090343.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1090343.82,100.00,0.00,0.00,0.00,0.00
2023-10-31,1087320.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1087320.22,100.00,0.00,0.00,0.00,0.00
2023-11-01,1096144.35,10000.00,0.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1086144.35,99.09,0.00,0.00,0.00,0.00
2023-11-03,1162327.57,10000.00,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1152327.57,99.14,0.00,0.00,0.00,0.00
2023-11-06,1155608.49,10000.00,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1145608.49,99.13,0.00,0.00,0.00,0.00
2023-11-07,1173246.11,10000.00,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1163246.11,99.15,0.00,0.00,0.00,0.00
2023-11-08,1183156.84,10000.00,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1173156.84,99.15,0.00,0.00,0.00,0.00
2023-11-09,1165519.14,10000.00,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1155519.14,99.14,0.00,0.00,0.00,0.00
2023-11-10,1172910.17,10000.00,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1162910.17,99.15,0.00,0.00,0.00,0.00
2023-11-13,1169886.57,10000.00,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1159886.57,99.15,0.00,0.00,0.00,0.00
2023-11-14,1178957.38,10000.00,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1168957.38,99.15,0.00,0.00,0.00,0.00
2023-11-15,1204154.08,10000.00,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1194154.08,99.17,0.00,0.00,0.00,0.00
2023-11-16,1196931.02,10000.00,0.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1186931.02,99.16,0.00,0.00,0.00,0.00
2023-11-17,1216416.46,10000.00,0.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1206416.46,99.18,0.00,0.00,0.00,0.00
2023-11-21,1217424.27,10000.00,0.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1207424.27,99.18,0.00,0.00,0.00,0.00
2023-11-22,1209529.33,10000.00,0.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1199529.33,99.17,0.00,0.00,0.00,0.00
2023-11-23,1235397.91,10000.00,0.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1225397.91,99.19,0.00,0.00,0.00,0.00
2023-11-24,1237917.61,10000.00,0.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1227917.61,99.19,0.00,0.00,0.00,0.00
2023-11-27,1214904.66,10000.00,0.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1204904.66,99.18,0.00,0.00,0.00,0.00
2023-11-28,1186012.47,10000.00,0.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1176012.47,99.16,0.00,0.00,0.00,0.00
2023-11-29,1193907.42,10000.00,0.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1183907.42,99.16,0.00,0.00,0.00,0.00
2023-11-30,1244972.62,10000.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1234972.62,99.20,0.00,0.00,0.00,0.00
2023-12-01,1284872.70,20000.00,1.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1264872.70,98.44,0.00,0.00,0.00,0.00
2023-12-04,1307549.71,20000.00,1.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1287549.71,98.47,0.00,0.00,0.00,0.00
2023-12-05,1296799.14,20000.00,1.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1276799.14,98.46,0.00,0.00,0.00,0.00
2023-12-06,1313260.90,20000.00,1.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1293260.90,98.48,0.00,0.00,0.00,0.00
2023-12-07,1336273.93,20000.00,1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1316273.93,98.50,0.00,0.00,0.00,0.00
2023-12-08,1353575.61,20000.00,1.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1333575.61,98.52,0.00,0.00,0.00,0.00
2023-12-11,1350384.04,20000.00,1.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1330384.04,98.52,0.00,0.00,0.00,0.00
2023-12-13,1363654.31,20000.00,1.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1343654.31,98.53,0.00,0.00,0.00,0.00
2023-12-14,1360630.71,20000.00,1.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1340630.71,98.53,0.00,0.00,0.00,0.00
2023-12-15,1362814.39,20000.00,1.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1342814.39,98.53,0.00,0.00,0.00,0.00
2023-12-18,1357271.17,20000.00,1.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1337271.17,98.53,0.00,0.00,0.00,0.00
2023-12-19,1355423.35,20000.00,1.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1335423.35,98.52,0.00,0.00,0.00,0.00
2023-12-20,1295455.31,20000.00,1.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1275455.31,98.46,0.00,0.00,0.00,0.00
2023-12-21,1325859.29,20000.00,1.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1305859.29,98.49,0.00,0.00,0.00,0.00
2023-12-22,1346352.55,20000.00,1.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1326352.55,98.51,0.00,0.00,0.00,0.00
2023-12-26,1346016.61,20000.00,1.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1326016.61,98.51,0.00,0.00,0.00,0.00
2023-12-27,1358782.97,20000.00,1.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1338782.97,98.53,0.00,0.00,0.00,0.00
2023-12-28,1365837.99,20000.00,1.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1345837.99,98.54,0.00,0.00,0.00,0.00
2023-12-29,1372221.13,20000.00,1.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1352221.13,98.54,0.00,0.00,0.00,0.00
2024-01-02,1355903.46,0.00,0.00,0.00,0.00,338807.30,24.99,338807.30,24.99,0.00,0.00,0.00,0.00,0.00,0.00,339481.55,25.04,338807.30,24.99,0.00,0.00
2024-01-03,1326673.09,0.00,0.00,0.00,0.00,335244.43,25.27,344960.11,26.00,0.00,0.00,0.00,0.00,0.00,0.00,328649.30,24.77,317819.25,23.96,0.00,0.00
2024-01-04,1308310.64,0.00,0.00,0.00,0.00,327784.66,25.05,343951.43,26.29,0.00,0.00,0.00,0.00,0.00,0.00,327750.19,25.05,308824.36,23.60,0.00,0.00
2024-01-05,1312425.27,0.00,0.00,0.00,0.00,333574.32,25.42,341934.15,26.05,0.00,0.00,0.00,0.00,0.00,0.00,328692.12,25.04,308224.69,23.49,0.00,0.00
2024-01-08,1321813.79,0.00,0.00,0.00,0.00,336246.49,25.44,344153.17,26.04,0.00,0.00,0.00,0.00,0.00,0.00,328991.83,24.89,312422.31,23.64,0.00,0.00
2024-01-09,1318164.42,0.00,0.00,0.00,0.00,333463.00,25.30,342942.79,26.02,0.00,0.00,0.00,0.00,0.00,0.00,324539.06,24.62,317219.58,24.07,0.00,0.00
2024-01-10,1325044.94,0.00,0.00,0.00,0.00,332572.28,25.10,345060.96,26.04,0.00,0.00,0.00,0.00,0.00,0.00,326594.18,24.65,320817.53,24.21,0.00,0.00
2024-01-11,1324813.87,0.00,0.00,0.00,0.00,335133.09,25.30,344153.17,25.98,0.00,0.00,0.00,0.00,0.00,0.00,325309.73,24.56,320217.88,24.17,0.00,0.00
2024-01-12,1314218.54,0.00,0.00,0.00,0.00,330902.16,25.18,342841.94,26.09,0.00,0.00,0.00,0.00,0.00,0.00,322655.19,24.55,317819.25,24.18,0.00,0.00
2024-01-15,1324974.82,0.00,0.00,0.00,0.00,327339.29,24.71,342942.79,25.88,0.00,0.00,0.00,0.00,0.00,0.00,327878.63,24.75,326814.11,24.67,0.00,0.00
2024-01-16,1319698.77,0.00,0.00,0.00,0.00,328564.03,24.90,340723.74,25.82,0.00,0.00,0.00,0.00,0.00,0.00,324196.53,24.57,326214.46,24.72,0.00,0.00
2024-01-17,1276430.43,0.00,0.00,0.00,0.00,319100.14,25.00,323576.63,25.35,0.00,0.00,0.00,0.00,0.00,0.00,312936.14,24.52,320817.53,25.13,0.00,0.00
2024-01-18,1293628.61,0.00,0.00,0.00,0.00,320881.57,24.80,332654.50,25.71,0.00,0.00,0.00,0.00,0.00,0.00,313878.07,24.26,326214.46,25.22,0.00,0.00
2024-01-19,1303175.52,0.00,0.00,0.00,0.00,323108.38,24.79,334066.61,25.63,0.00,0.00,0.00,0.00,0.00,0.00,320985.38,24.63,325015.15,24.94,0.00,0.00
2024-01-22,1324034.94,0.00,0.00,0.00,0.00,319768.17,24.15,336890.87,25.44,0.00,0.00,0.00,0.00,0.00,0.00,316575.42,23.91,350800.47,26.49,0.00,0.00
2024-01-23,1352160.27,0.00,0.00,0.00,0.00,325557.85,24.08,341026.36,25.22,0.00,0.00,0.00,0.00,0.00,0.00,325780.69,24.09,359795.36,26.61,0.00,0.00
2024-01-24,1338810.54,0.00,0.00,0.00,0.00,331458.87,24.76,341732.41,25.53,0.00,0.00,0.00,0.00,0.00,0.00,317817.06,23.74,347802.19,25.98,0.00,0.00
2024-01-25,1346707.23,0.00,0.00,0.00,0.00,329232.07,24.45,338706.46,25.15,0.00,0.00,0.00,0.00,0.00,0.00,318373.67,23.64,360395.03,26.76,0.00,0.00
2024-01-26,1340522.19,0.00,0.00,0.00,0.00,327673.32,24.44,339903.04,25.36,0.00,0.00,0.00,0.00,0.00,0.00,312550.80,23.32,360395.03,26.88,0.00,0.00
2024-01-29,1346599.15,0.00,0.00,0.00,0.00,319990.86,23.76,334684.76,24.85,0.00,0.00,0.00,0.00,0.00,0.00,305743.18,22.70,386180.36,28.68,0.00,0.00
2024-01-30,1340125.35,0.00,0.00,0.00,0.00,321215.60,23.97,333559.24,24.89,0.00,0.00,0.00,0.00,0.00,0.00,303367.77,22.64,381982.74,28.50,0.00,0.00
2024-01-31,1356110.37,0.00,0.00,0.00,0.00,325446.51,24.00,337038.09,24.85,0.00,0.00,0.00,0.00,0.00,0.00,311643.04,22.98,381982.74,28.17,0.00,0.00
2024-02-01,1398072.34,10000.00,0.72,0.00,0.00,329343.41,23.56,345837.51,24.74,0.00,0.00,0.00,0.00,0.00,0.00,308121.64,22.04,404769.78,28.95,0.00,0.00
2024-02-02,1389131.58,10000.00,0.72,0.00,0.00,329120.72,23.69,345018.98,24.84,0.00,0.00,0.00,0.00,0.00,0.00,312215.26,22.48,392776.61,28.27,0.00,0.00
2024-02-06,1415321.98,10000.00,0.71,0.00,0.00,329009.38,23.25,351976.66,24.87,0.00,0.00,0.00,0.00,0.00,0.00,319566.16,22.58,404769.78,28.60,0.00,0.00
2024-02-07,1421268.15,10000.00,0.70,0.00,0.00,331745.85,23.34,353920.70,24.90,0.00,0.00,0.00,0.00,0.00,0.00,322031.13,22.66,403570.47,28.40,0.00,0.00
2024-02-08,1412798.21,10000.00,0.71,0.00,0.00,332995.99,23.57,349520.99,24.74,0.00,0.00,0.00,0.00,0.00,0.00,318509.75,22.54,401771.48,28.44,0.00,0.00
2024-02-09,1405956.18,10000.00,0.71,0.00,0.00,334132.50,23.77,340926.21,24.25,0.00,0.00,0.00,0.00,0.00,0.00,319125.99,22.70,401771.48,28.58,0.00,0.00
2024-02-12,1417006.95,10000.00,0.71,0.00,0.00,334018.85,23.57,349009.40,24.63,0.00,0.00,0.00,0.00,0.00,0.00,322207.22,22.74,401771.48,28.35,0.00,0.00
2024-02-13,1410265.67,10000.00,0.71,0.00,0.00,336746.46,23.88,358934.34,25.45,0.00,0.00,0.00,0.00,0.00,0.00,313007.57,22.19,391577.30,27.77,0.00,0.00
2024-02-14,1425070.91,10000.00,0.70,0.00,0.00,341974.39,24.00,360264.46,25.28,0.00,0.00,0.00,0.00,0.00,0.00,317057.17,22.25,395774.89,27.77,0.00,0.00
2024-02-15,1427490.86,10000.00,0.70,0.00,0.00,341519.78,23.92,364459.52,25.53,0.00,0.00,0.00,0.00,0.00,0.00,315736.66,22.12,395774.89,27.73,0.00,0.00
2024-02-16,1427942.22,10000.00,0.70,0.00,0.00,343792.80,24.08,361696.91,25.33,0.00,0.00,0.00,0.00,0.00,0.00,317277.26,22.22,395175.25,27.67,0.00,0.00
2024-02-19,1459115.30,10000.00,0.69,0.00,0.00,346861.37,23.77,363640.99,24.92,0.00,0.00,0.00,0.00,0.00,0.00,324848.26,22.26,413764.67,28.36,0.00,0.00
2024-02-20,1452860.38,10000.00,0.69,0.00,0.00,356294.36,24.52,364254.88,25.07,0.00,0.00,0.00,0.00,0.00,0.00,317541.36,21.86,404769.78,27.86,0.00,0.00
2024-02-21,1444657.36,10000.00,0.69,0.00,0.00,358794.67,24.84,361594.61,25.03,0.00,0.00,0.00,0.00,0.00,0.00,317893.52,22.00,396374.57,27.44,0.00,0.00
2024-02-22,1482414.95,10000.00,0.67,0.00,0.00,366977.52,24.76,363743.30,24.54,0.00,0.00,0.00,0.00,0.00,0.00,327929.47,22.12,413764.67,27.91,0.00,0.00
2024-02-23,1481989.42,10000.00,0.67,0.00,0.00,368568.62,24.87,361594.61,24.40,0.00,0.00,0.00,0.00,0.00,0.00,328061.52,22.14,413764.67,27.92,0.00,0.00
2024-02-26,1485893.16,10000.00,0.67,0.00,0.00,369932.41,24.90,360162.15,24.24,0.00,0.00,0.00,0.00,0.00,0.00,330834.61,22.27,414963.99,27.93,0.00,0.00
2024-02-27,1451276.49,10000.00,0.69,0.00,0.00,352202.94,24.27,351874.32,24.25,0.00,0.00,0.00,0.00,0.00,0.00,326432.87,22.49,410766.37,28.30,0.00,0.00
2024-02-28,1432999.10,10000.00,0.70,0.00,0.00,344020.11,24.01,347986.19,24.28,0.00,0.00,0.00,0.00,0.00,0.00,320226.44,22.35,410766.37,28.66,0.00,0.00
2024-02-29,1445837.31,10000.00,0.69,0.00,0.00,349134.37,24.15,343484.18,23.76,0.00,0.00,0.00,0.00,0.00,0.00,333651.72,23.08,409567.05,28.33,0.00,0.00
2024-03-01,1472315.50,20000.00,1.36,0.00,0.00,350157.22,23.78,349009.40,23.70,0.00,0.00,0.00,0.00,0.00,0.00,333387.62,22.64,419761.26,28.51,0.00,0.00
2024-03-04,1574367.01,20000.00,1.27,0.00,0.00,348907.08,22.16,353716.06,22.47,0.00,0.00,0.00,0.00,0.00,0.00,413992.83,26.30,437751.04,27.80,0.00,0.00
2024-03-05,1581870.82,20000.00,1.26,0.00,0.00,355953.40,22.50,356478.67,22.54,0.00,0.00,0.00,0.00,0.00,0.00,393697.96,24.89,455740.79,28.81,0.00,0.00
2024-03-06,1582172.33,20000.00,1.26,0.00,0.00,344247.41,21.76,361887.56,22.87,0.00,0.00,0.00,0.00,0.00,0.00,400296.57,25.30,455740.79,28.80,0.00,0.00
2024-03-07,1611500.01,20000.00,1.24,0.00,0.00,339246.79,21.05,359398.25,22.30,0.00,0.00,0.00,0.00,0.00,0.00,404732.58,25.12,488122.39,30.29,0.00,0.00
2024-03-08,1587949.89,20000.00,1.26,0.00,0.00,332541.40,20.94,361991.31,22.80,0.00,0.00,0.00,0.00,0.00,0.00,399686.61,25.17,473730.57,29.83,0.00,0.00
2024-03-11,1612015.80,20000.00,1.24,0.00,0.00,334246.16,20.73,362924.81,22.51,0.00,0.00,0.00,0.00,0.00,0.00,403124.51,25.01,491720.32,30.50,0.00,0.00
2024-03-12,1613771.87,20000.00,1.24,0.00,0.00,335382.67,20.78,360926.22,22.37,0.00,0.00,0.00,0.00,0.00,0.00,396747.75,24.59,500715.23,31.03,0.00,0.00
2024-03-13,1624361.73,20000.00,1.23,0.00,0.00,338985.80,20.87,360926.22,22.22,0.00,0.00,0.00,0.00,0.00,0.00,403734.47,24.85,500715.23,30.83,0.00,0.00
2024-03-14,1599632.27,20000.00,1.25,0.00,0.00,332258.53,20.77,355958.85,22.25,0.00,0.00,0.00,0.00,0.00,0.00,393697.96,24.61,497716.93,31.11,0.00,0.00
2024-03-15,1576879.30,20000.00,1.27,0.00,0.00,323934.97,20.54,349300.46,22.15,0.00,0.00,0.00,0.00,0.00,0.00,391923.55,24.85,491720.32,31.18,0.00,0.00
2024-03-19,1577221.44,20000.00,1.27,0.00,0.00,325645.29,20.65,342430.74,21.71,0.00,0.00,0.00,0.00,0.00,0.00,388430.19,24.63,500715.23,31.75,0.00,0.00
2024-03-20,1569574.97,20000.00,1.27,0.00,0.00,328609.85,20.94,336089.40,21.41,0.00,0.00,0.00,0.00,0.00,0.00,384160.48,24.48,500715.23,31.90,0.00,0.00
2024-03-21,1581794.33,20000.00,1.26,0.00,0.00,323250.85,20.44,343064.84,21.69,0.00,0.00,0.00,0.00,0.00,0.00,385768.55,24.39,509710.10,32.22,0.00,0.00
2024-03-22,1601055.23,20000.00,1.25,0.00,0.00,330776.26,20.66,349300.46,21.82,0.00,0.00,0.00,0.00,0.00,0.00,391868.08,24.48,509110.42,31.80,0.00,0.00
2024-03-25,1560382.39,20000.00,1.28,0.00,0.00,319260.09,20.46,345284.29,22.13,0.00,0.00,0.00,0.00,0.00,0.00,391313.59,25.08,484524.42,31.05,0.00,0.00
2024-03-26,1551391.70,20000.00,1.29,0.00,0.00,316865.65,20.42,340739.72,21.96,0.00,0.00,0.00,0.00,0.00,0.00,389261.91,25.09,484524.42,31.23,0.00,0.00
2024-03-27,1564868.71,20000.00,1.28,0.00,0.00,316067.48,20.20,340951.06,21.79,0.00,0.00,0.00,0.00,0.00,0.00,402126.40,25.70,485723.76,31.04,0.00,0.00
2024-04-01,1582603.72,0.00,0.00,0.00,0.00,0.00,0.00,527223.14,33.31,0.00,0.00,0.00,0.00,0.00,0.00,527478.75,33.33,527901.82,33.36,0.00,0.00
2024-04-02,1596299.81,0.00,0.00,0.00,0.00,0.00,0.00,533002.70,33.39,0.00,0.00,0.00,0.00,0.00,0.00,529529.77,33.17,533767.34,33.44,0.00,0.00
2024-04-03,1574881.79,0.00,0.00,0.00,0.00,0.00,0.00,524814.98,33.32,0.00,0.00,0.00,0.00,0.00,0.00,512389.06,32.54,537677.75,34.14,0.00,0.00
2024-04-04,1556866.94,0.00,0.00,0.00,0.00,0.00,0.00,518553.81,33.31,0.00,0.00,0.00,0.00,0.00,0.00,510411.31,32.78,527901.82,33.91,0.00,0.00
2024-04-05,1555237.86,0.00,0.00,0.00,0.00,0.00,0.00,517108.92,33.25,0.00,0.00,0.00,0.00,0.00,0.00,506968.52,32.60,531160.42,34.15,0.00,0.00
2024-04-08,1579289.12,0.00,0.00,0.00,0.00,0.00,0.00,518232.72,32.81,0.00,0.00,0.00,0.00,0.00,0.00,529895.99,33.55,531160.42,33.63,0.00,0.00
2024-04-09,1577082.53,0.00,0.00,0.00,0.00,0.00,0.00,520961.98,33.03,0.00,0.00,0.00,0.00,0.00,0.00,528870.48,33.53,527250.07,33.43,0.00,0.00
2024-04-10,1549529.14,0.00,0.00,0.00,0.00,0.00,0.00,510847.75,32.97,0.00,0.00,0.00,0.00,0.00,0.00,517296.90,33.38,521384.48,33.65,0.00,0.00
2024-04-11,1519607.06,0.00,0.00,0.00,0.00,0.00,0.00,502017.90,33.04,0.00,0.00,0.00,0.00,0.00,0.00,509239.27,33.51,508349.89,33.45,0.00,0.00
2024-04-12,1585224.87,0.00,0.00,0.00,0.00,0.00,0.00,495917.25,31.28,0.00,0.00,0.00,0.00,0.00,0.00,505356.99,31.88,583950.63,36.84,0.00,0.00
2024-04-15,1562042.36,0.00,0.00,0.00,0.00,0.00,0.00,487890.10,31.23,0.00,0.00,0.00,0.00,0.00,0.00,490853.37,31.42,583298.88,37.34,0.00,0.00
2024-04-16,1538423.95,0.00,0.00,0.00,0.00,0.00,0.00,477454.82,31.04,0.00,0.00,0.00,0.00,0.00,0.00,484187.53,31.47,576781.61,37.49,0.00,0.00
2024-04-17,1528570.91,0.00,0.00,0.00,0.00,0.00,0.00,485160.87,31.74,0.00,0.00,0.00,0.00,0.00,0.00,487483.85,31.89,555926.19,36.37,0.00,0.00
2024-04-18,1536906.86,0.00,0.00,0.00,0.00,0.00,0.00,487247.95,31.70,0.00,0.00,0.00,0.00,0.00,0.00,495687.89,32.25,553971.02,36.04,0.00,0.00
2024-04-19,1523636.17,0.00,0.00,0.00,0.00,0.00,0.00,481307.84,31.59,0.00,0.00,0.00,0.00,0.00,0.00,494222.90,32.44,548105.43,35.97,0.00,0.00
2024-04-22,1550119.46,0.00,0.00,0.00,0.00,0.00,0.00,490137.73,31.62,0.00,0.00,0.00,0.00,0.00,0.00,511876.31,33.02,548105.43,35.36,0.00,0.00
2024-04-23,1552780.95,0.00,0.00,0.00,0.00,0.00,0.00,494793.46,31.86,0.00,0.00,0.00,0.00,0.00,0.00,527478.75,33.97,530508.74,34.17,0.00,0.00
2024-04-24,1545233.63,0.00,0.00,0.00,0.00,0.00,0.00,493990.75,31.97,0.00,0.00,0.00,0.00,0.00,0.00,526599.73,34.08,524643.15,33.95,0.00,0.00
2024-04-25,1528384.69,0.00,0.00,0.00,0.00,0.00,0.00,500091.37,32.72,0.00,0.00,0.00,0.00,0.00,0.00,527112.48,34.49,501180.84,32.79,0.00,0.00
2024-04-26,1523241.25,0.00,0.00,0.00,0.00,0.00,0.00,496238.35,32.58,0.00,0.00,0.00,0.00,0.00,0.00,521911.68,34.26,505091.22,33.16,0.00,0.00
2024-04-29,1513673.75,0.00,0.00,0.00,0.00,0.00,0.00,495596.19,32.74,0.00,0.00,0.00,0.00,0.00,0.00,520807.10,34.41,497270.46,32.85,0.00,0.00
2024-04-30,1450438.86,0.00,0.00,0.00,0.00,0.00,0.00,492064.22,33.93,0.00,0.00,0.00,0.00,0.00,0.00,496949.37,34.26,461425.26,31.81,0.00,0.00
2024-05-02,1441486.55,10000.00,0.69,0.00,0.00,0.00,0.00,498485.94,34.58,0.00,0.00,0.00,0.00,0.00,0.00,491778.99,34.12,441221.62,30.61,0.00,0.00
2024-05-03,1429892.68,10000.00,0.70,0.00,0.00,0.00,0.00,493348.57,34.50,0.00,0.00,0.00,0.00,0.00,0.00,491188.08,34.35,435356.03,30.45,0.00,0.00
2024-05-06,1420814.96,10000.00,0.70,0.00,0.00,0.00,0.00,497522.69,35.02,0.00,0.00,0.00,0.00,0.00,0.00,483801.79,34.05,429490.48,30.23,0.00,0.00
2024-05-07,1439633.43,10000.00,0.69,0.00,0.00,0.00,0.00,500091.37,34.74,0.00,0.00,0.00,0.00,0.00,0.00,466813.34,32.43,462728.72,32.14,0.00,0.00
2024-05-08,1491232.02,10000.00,0.67,0.00,0.00,0.00,0.00,494472.36,33.16,0.00,0.00,0.00,0.00,0.00,0.00,478409.78,32.08,508349.89,34.09,0.00,0.00
