fecha,portafolio_total_mxn,efectivo_mxn,efectivo_pct,DANHOS13_mxn,DANHOS13_pct,EDUCA18_mxn,EDUCA18_pct,FIBRAMQ12_mxn,FIBRAMQ12_pct,FIBRAPL14_mxn,FIBRAPL14_pct,FIBRAUP18_mxn,FIBRAUP18_pct,FIHO12_mxn,FIHO12_pct,FINN13_mxn,FINN13_pct,FMTY14_mxn,FMTY14_pct,FNOVA17_mxn,FNOVA17_pct,FPLUS16_mxn,FPLUS16_pct,FSHOP13_mxn,FSHOP13_pct,FSITES20_mxn,FSITES20_pct,FUNO11_mxn,FUNO11_pct,NEXT25_mxn,NEXT25_pct,STORAGE18_mxn,STORAGE18_pct
2025-02-14,1929542.74,10000.00,0.52,402633.40,20.87,0.00,0.00,0.00,0.00,438689.94,22.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,313784.48,16.26,0.00,0.00,0.00,0.00,392758.03,20.35,0.00,0.00,371676.89,19.26
2025-02-17,1910198.58,10000.00,0.52,403358.85,21.12,0.00,0.00,0.00,0.00,428601.35,22.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,309662.52,16.21,0.00,0.00,0.00,0.00,390675.37,20.45,0.00,0.00,367900.49,19.26
2025-02-18,1927136.72,10000.00,0.52,398099.24,20.66,0.00,0.00,0.00,0.00,441098.15,22.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,313784.48,16.28,0.00,0.00,0.00,0.00,396055.61,20.55,0.00,0.00,368099.25,19.10
2025-02-19,1903778.48,10000.00,0.53,397192.39,20.86,0.00,0.00,0.00,0.00,423134.02,22.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,313784.48,16.48,0.00,0.00,0.00,0.00,391369.58,20.56,0.00,0.00,368298.01,19.35
2025-02-20,1894999.00,10000.00,0.53,381776.24,20.15,0.00,0.00,0.00,0.00,425151.72,22.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,313784.48,16.56,0.00,0.00,0.00,0.00,392410.94,20.71,0.00,0.00,371875.62,19.62
2025-02-21,1882121.79,10000.00,0.53,375247.07,19.94,0.00,0.00,0.00,0.00,422873.67,22.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,314299.71,16.70,0.00,0.00,0.00,0.00,387030.67,20.56,0.00,0.00,372670.67,19.80
2025-02-24,1872827.52,10000.00,0.53,372526.58,19.89,0.00,0.00,0.00,0.00,417861.90,22.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,314299.71,16.78,0.00,0.00,0.00,0.00,385468.66,20.58,0.00,0.00,372670.67,19.90
2025-02-25,1868604.57,10000.00,0.54,371801.10,19.90,0.00,0.00,0.00,0.00,424565.96,22.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,303479.55,16.24,0.00,0.00,0.00,0.00,386683.58,20.69,0.00,0.00,372074.38,19.91
2025-02-26,1888111.68,10000.00,0.53,386310.40,20.46,0.00,0.00,0.00,0.00,421116.28,22.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,309147.26,16.37,0.00,0.00,0.00,0.00,388072.03,20.55,0.00,0.00,373465.72,19.78
2025-02-27,1892822.02,10000.00,0.53,388305.44,20.51,0.00,0.00,0.00,0.00,421376.63,22.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,309147.26,16.33,0.00,0.00,0.00,0.00,390328.25,20.62,0.00,0.00,373664.44,19.74
2025-02-28,1887872.68,10000.00,0.53,387217.25,20.51,0.00,0.00,0.00,0.00,422938.77,22.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,306055.79,16.21,0.00,0.00,0.00,0.00,388592.68,20.58,0.00,0.00,373068.19,19.76
2025-03-03,1914774.68,20000.00,1.04,390844.56,20.41,0.00,0.00,0.00,0.00,421767.19,22.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,302964.32,15.82,0.00,0.00,0.00,0.00,401956.52,20.99,0.00,0.00,377242.09,19.70
2025-03-04,1902222.39,20000.00,1.05,389575.00,20.48,0.00,0.00,0.00,0.00,423199.08,22.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,302449.06,15.90,0.00,0.00,0.00,0.00,390154.69,20.51,0.00,0.00,376844.56,19.81
2025-03-05,1907583.45,20000.00,1.05,397192.39,20.82,0.00,0.00,0.00,0.00,419814.55,22.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,302964.32,15.88,0.00,0.00,0.00,0.00,394146.47,20.66,0.00,0.00,373465.72,19.58
2025-03-06,1902334.20,20000.00,1.05,399731.54,21.01,0.00,0.00,0.00,0.00,418057.21,21.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,298842.36,15.71,0.00,0.00,0.00,0.00,392237.38,20.62,0.00,0.00,373465.72,19.63
2025-03-07,1924922.01,20000.00,1.04,400819.73,20.82,0.00,0.00,0.00,0.00,424045.25,22.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,309147.26,16.06,0.00,0.00,0.00,0.00,397444.05,20.65,0.00,0.00,373465.72,19.40
2025-03-10,1857365.52,20000.00,1.08,390663.22,21.03,0.00,0.00,0.00,0.00,396708.48,21.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,296266.12,15.95,0.00,0.00,0.00,0.00,380261.98,20.47,0.00,0.00,373465.72,20.11
2025-03-11,1900103.23,20000.00,1.05,390119.11,20.53,0.00,0.00,0.00,0.00,416364.92,21.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,310693.01,16.35,0.00,0.00,0.00,0.00,389460.48,20.50,0.00,0.00,373465.72,19.66
2025-03-12,1924066.65,20000.00,1.04,396829.65,20.62,0.00,0.00,0.00,0.00,412459.65,21.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,322028.40,16.74,0.00,0.00,0.00,0.00,397096.93,20.64,0.00,0.00,375652.03,19.52
2025-03-13,1941181.49,20000.00,1.03,399912.88,20.60,0.00,0.00,0.00,0.00,423068.92,21.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,326665.61,16.83,0.00,0.00,0.00,0.00,395882.05,20.39,0.00,0.00,375652.03,19.35
2025-03-14,1968433.80,20000.00,1.02,402089.29,20.43,0.00,0.00,0.00,0.00,427429.78,21.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,326665.61,16.60,0.00,0.00,0.00,0.00,410634.34,20.86,0.00,0.00,381614.78,19.39
2025-03-17,1968433.80,20000.00,1.02,402089.29,20.43,0.00,0.00,0.00,0.00,427429.78,21.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,326665.61,16.60,0.00,0.00,0.00,0.00,410634.34,20.86,0.00,0.00,381614.78,19.39
2025-03-18,1981719.34,20000.00,1.01,404084.33,20.39,0.00,0.00,0.00,0.00,426778.91,21.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,323574.14,16.33,0.00,0.00,0.00,0.00,409766.57,20.68,0.00,0.00,397515.38,20.06
2025-03-19,1984097.59,20000.00,1.01,405353.89,20.43,0.00,0.00,0.00,0.00,422613.31,21.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,324604.63,16.36,0.00,0.00,0.00,0.00,412022.79,20.77,0.00,0.00,399502.96,20.14
2025-03-20,2003792.82,20000.00,1.00,408074.38,20.37,0.00,0.00,0.00,0.00,429382.42,21.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,330787.57,16.51,0.00,0.00,0.00,0.00,413064.12,20.61,0.00,0.00,402484.32,20.09
2025-03-21,2004707.46,20000.00,1.00,401363.81,20.02,0.00,0.00,0.00,0.00,422352.96,21.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,340061.98,16.96,0.00,0.00,0.00,0.00,418444.39,20.87,0.00,0.00,402484.32,20.08
2025-03-24,2011560.57,20000.00,0.99,406442.08,20.21,0.00,0.00,0.00,0.00,423068.92,21.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,350366.90,17.42,0.00,0.00,0.00,0.00,408204.56,20.29,0.00,0.00,403478.09,20.06
2025-03-25,2029842.29,20000.00,0.99,408981.20,20.15,0.00,0.00,0.00,0.00,427950.49,21.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,349851.65,17.24,0.00,0.00,0.00,0.00,421568.41,20.77,0.00,0.00,401490.55,19.78
2025-03-26,2033083.83,20000.00,0.98,415329.03,20.43,0.00,0.00,0.00,0.00,431595.37,21.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,343668.71,16.90,0.00,0.00,0.00,0.00,420006.40,20.66,0.00,0.00,402484.32,19.80
2025-03-27,2015899.46,20000.00,0.99,413515.36,20.51,0.00,0.00,0.00,0.00,429642.78,21.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,332333.29,16.49,0.00,0.00,0.00,0.00,417923.71,20.73,0.00,0.00,402484.32,19.97
2025-03-28,2004493.89,20000.00,1.00,412608.54,20.58,0.00,0.00,0.00,0.00,425672.43,21.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,323058.89,16.12,0.00,0.00,0.00,0.00,423651.07,21.14,0.00,0.00,399502.96,19.93
2025-03-31,1981791.04,20000.00,1.01,405535.26,20.46,0.00,0.00,0.00,0.00,427690.13,21.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,313269.22,15.81,0.00,0.00,0.00,0.00,414799.69,20.93,0.00,0.00,400496.74,20.21
2025-04-01,2004403.72,30000.00,1.50,410794.87,20.49,0.00,0.00,0.00,0.00,425151.72,21.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,317906.44,15.86,0.00,0.00,0.00,0.00,421047.73,21.01,0.00,0.00,399502.96,19.93
2025-04-02,1993480.59,30000.00,1.50,403902.96,20.26,0.00,0.00,0.00,0.00,421767.19,21.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,317906.44,15.95,0.00,0.00,0.00,0.00,421394.85,21.14,0.00,0.00,398509.15,19.99
2025-04-03,2053507.92,30000.00,1.46,413334.02,20.13,0.00,0.00,0.00,0.00,445459.05,21.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,327180.85,15.93,0.00,0.00,0.00,0.00,438229.81,21.34,0.00,0.00,399304.20,19.44
2025-04-04,2015405.08,0.00,0.00,403081.02,20.00,0.00,0.00,403081.02,20.00,403081.02,20.00,403081.02,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,20.00,0.00,0.00,0.00,0.00,0.00,0.00
2025-04-07,1985309.91,0.00,0.00,403081.02,20.30,0.00,0.00,389636.19,19.63,386430.68,19.46,403081.02,20.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,20.30,0.00,0.00,0.00,0.00,0.00,0.00
2025-04-08,1965569.25,0.00,0.00,403081.02,20.51,0.00,0.00,389899.82,19.84,366426.38,18.64,403081.02,20.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,20.51,0.00,0.00,0.00,0.00,0.00,0.00
2025-04-09,2027744.71,0.00,0.00,424324.48,20.93,0.00,0.00,392799.67,19.37,404458.53,19.95,403081.02,19.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,19.88,0.00,0.00,0.00,0.00,0.00,0.00
2025-04-10,1997344.91,0.00,0.00,404896.67,20.27,0.00,0.00,393985.98,19.73,392300.23,19.64,403081.02,20.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,20.18,0.00,0.00,0.00,0.00,0.00,0.00
2025-04-11,1992972.51,0.00,0.00,405986.10,20.37,0.00,0.00,395172.29,19.83,385652.08,19.35,403081.02,20.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,20.23,0.00,0.00,0.00,0.00,0.00,0.00
2025-04-14,2005788.03,0.00,0.00,411251.56,20.50,0.00,0.00,405058.19,20.19,383316.25,19.11,403081.02,20.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,20.10,0.00,0.00,0.00,0.00,0.00,0.00
2025-04-15,2009060.39,0.00,0.00,406712.36,20.24,0.00,0.00,409276.17,20.37,386909.83,19.26,403081.02,20.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,20.06,0.00,0.00,0.00,0.00,0.00,0.00
2025-04-16,2010089.29,0.00,0.00,413611.96,20.58,0.00,0.00,405980.87,20.20,384334.43,19.12,403081.02,20.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,20.05,0.00,0.00,0.00,0.00,0.00,0.00
2025-04-17,2010089.29,0.00,0.00,413611.96,20.58,0.00,0.00,405980.87,20.20,384334.43,19.12,403081.02,20.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,20.05,0.00,0.00,0.00,0.00,0.00,0.00
2025-04-18,2010089.29,0.00,0.00,413611.96,20.58,0.00,0.00,405980.87,20.20,384334.43,19.12,403081.02,20.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,20.05,0.00,0.00,0.00,0.00,0.00,0.00
2025-04-21,2004193.24,0.00,0.00,404170.41,20.17,0.00,0.00,405453.64,20.23,388407.16,19.38,403081.02,20.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,20.11,0.00,0.00,0.00,0.00,0.00,0.00
2025-04-22,2002433.49,0.00,0.00,404170.41,20.18,0.00,0.00,408485.30,20.40,383615.74,19.16,403081.02,20.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,20.13,0.00,0.00,0.00,0.00,0.00,0.00
2025-04-23,2010568.11,0.00,0.00,403081.02,20.05,0.00,0.00,409803.43,20.38,391521.63,19.47,403081.02,20.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,20.05,0.00,0.00,0.00,0.00,0.00,0.00
2025-04-24,2012013.97,0.00,0.00,401810.01,19.97,0.00,0.00,403476.46,20.05,400565.47,19.91,403081.02,20.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,20.03,0.00,0.00,0.00,0.00,0.00,0.00
2025-04-25,2031182.90,0.00,0.00,405259.81,19.95,0.00,0.00,412307.86,20.30,407453.19,20.06,403081.02,19.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,19.84,0.00,0.00,0.00,0.00,0.00,0.00
2025-04-28,2054347.25,0.00,0.00,411977.84,20.05,0.00,0.00,411385.16,20.03,424822.22,20.68,403081.02,19.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,19.62,0.00,0.00,0.00,0.00,0.00,0.00
2025-04-29,2001773.61,0.00,0.00,401265.33,20.05,0.00,0.00,396226.79,19.79,401344.11,20.05,399856.37,19.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,20.14,0.00,0.00,0.00,0.00,0.00,0.00
2025-04-30,2029850.27,0.00,0.00,403081.02,19.86,0.00,0.00,407035.36,20.05,416796.51,20.53,399856.37,19.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,19.86,0.00,0.00,0.00,0.00,0.00,0.00
2025-05-01,2039850.27,10000.00,0.49,403081.02,19.76,0.00,0.00,407035.36,19.95,416796.51,20.43,399856.37,19.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,19.76,0.00,0.00,0.00,0.00,0.00,0.00
2025-05-02,2051787.53,10000.00,0.49,411614.70,20.06,0.00,0.00,411516.97,20.06,415718.48,20.26,399856.37,19.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,19.65,0.00,0.00,0.00,0.00,0.00,0.00
2025-05-05,2050294.63,10000.00,0.49,408528.04,19.93,0.00,0.00,413230.54,20.15,415598.66,20.27,399856.37,19.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,19.66,0.00,0.00,0.00,0.00,0.00,0.00
2025-05-06,2057424.56,10000.00,0.49,412159.42,20.03,0.00,0.00,415471.35,20.19,416856.42,20.26,399856.37,19.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,19.59,0.00,0.00,0.00,0.00,0.00,0.00
2025-05-07,2069582.17,10000.00,0.48,411251.56,19.87,0.00,0.00,406376.31,19.64,439016.91,21.21,399856.37,19.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,19.48,0.00,0.00,0.00,0.00,0.00,0.00
2025-05-08,2060849.75,10000.00,0.49,408709.61,19.83,0.00,0.00,413362.36,20.06,425840.39,20.66,399856.37,19.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,19.56,0.00,0.00,0.00,0.00,0.00,0.00
2025-05-09,2065735.10,10000.00,0.48,415427.61,20.11,0.00,0.00,413625.96,20.02,423744.14,20.51,399856.37,19.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,19.51,0.00,0.00,0.00,0.00,0.00,0.00
2025-05-12,2048173.39,10000.00,0.49,409799.01,20.01,0.00,0.00,406903.57,19.87,418533.42,20.43,399856.37,19.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,19.68,0.00,0.00,0.00,0.00,0.00,0.00
2025-05-13,2032977.45,10000.00,0.49,403444.13,19.84,0.00,0.00,404530.96,19.90,412064.99,20.27,399856.37,19.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,19.83,0.00,0.00,0.00,0.00,0.00,0.00
2025-05-14,2035240.74,10000.00,0.49,411433.13,20.22,0.00,0.00,404794.56,19.89,406075.67,19.95,399856.37,19.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,19.81,0.00,0.00,0.00,0.00,0.00,0.00
2025-05-15,2030460.88,10000.00,0.49,415972.33,20.49,0.00,0.00,405717.27,19.98,395833.90,19.49,399856.37,19.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,19.85,0.00,0.00,0.00,0.00,0.00,0.00
2025-05-16,2055330.81,10000.00,0.49,424142.90,20.64,0.00,0.00,408880.75,19.89,409369.77,19.92,399856.37,19.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,19.61,0.00,0.00,0.00,0.00,0.00,0.00
2025-05-19,2084699.32,10000.00,0.48,431405.62,20.69,0.00,0.00,416789.47,19.99,404218.95,19.39,419204.26,20.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,19.34,0.00,0.00,0.00,0.00,0.00,0.00
2025-05-20,2111076.38,10000.00,0.47,432313.44,20.48,0.00,0.00,417580.34,19.78,409549.44,19.40,438552.14,20.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,19.09,0.00,0.00,0.00,0.00,0.00,0.00
2025-05-21,2177236.63,10000.00,0.46,451378.11,20.73,0.00,0.00,413757.78,19.00,417515.24,19.18,481504.48,22.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,18.51,0.00,0.00,0.00,0.00,0.00,0.00
2025-05-22,2188934.32,10000.00,0.46,453556.90,20.72,0.00,0.00,407430.81,18.61,409369.77,18.70,505495.82,23.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,18.41,0.00,0.00,0.00,0.00,0.00,0.00
2025-05-23,2187093.62,10000.00,0.46,449199.27,20.54,0.00,0.00,411385.16,18.81,407932.35,18.65,505495.82,23.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,18.43,0.00,0.00,0.00,0.00,0.00,0.00
2025-05-26,2206131.21,10000.00,0.45,453920.05,20.58,0.00,0.00,417975.76,18.95,415658.57,18.84,505495.82,22.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,18.27,0.00,0.00,0.00,0.00,0.00,0.00
2025-05-27,2248667.03,10000.00,0.44,482607.79,21.46,0.00,0.00,420084.77,18.68,427397.63,19.01,505495.82,22.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,17.93,0.00,0.00,0.00,0.00,0.00,0.00
2025-05-28,2275519.00,10000.00,0.44,504032.82,22.15,0.00,0.00,421798.32,18.54,431111.02,18.95,505495.82,22.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,17.71,0.00,0.00,0.00,0.00,0.00,0.00
2025-05-29,2293206.13,10000.00,0.44,510206.14,22.25,0.00,0.00,428520.71,18.69,435902.44,19.01,505495.82,22.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,17.58,0.00,0.00,0.00,0.00,0.00,0.00
2025-05-30,2298812.62,10000.00,0.44,517468.85,22.51,0.00,0.00,419557.51,18.25,443209.42,19.28,505495.82,21.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,17.53,0.00,0.00,0.00,0.00,0.00,0.00
2025-06-02,2274792.26,20000.00,0.88,489507.36,21.52,0.00,0.00,426016.30,18.73,430691.77,18.93,505495.82,22.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,17.72,0.00,0.00,0.00,0.00,0.00,0.00
2025-06-03,2251227.41,20000.00,0.89,472076.85,20.97,0.00,0.00,422457.37,18.77,428116.36,19.02,505495.82,22.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,17.90,0.00,0.00,0.00,0.00,0.00,0.00
2025-06-04,2225759.51,20000.00,0.90,448654.56,20.16,0.00,0.00,430234.28,19.33,418293.84,18.79,505495.82,22.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,18.11,0.00,0.00,0.00,0.00,0.00,0.00
2025-06-05,2215145.70,20000.00,0.90,446294.19,20.15,0.00,0.00,429707.02,19.40,410567.66,18.53,505495.82,22.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,18.20,0.00,0.00,0.00,0.00,0.00,0.00
2025-06-06,2237219.74,20000.00,0.89,451559.68,20.18,0.00,0.00,436693.08,19.52,420390.14,18.79,505495.82,22.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,18.02,0.00,0.00,0.00,0.00,0.00,0.00
2025-06-09,2227098.55,20000.00,0.90,457732.96,20.55,0.00,0.00,426807.19,19.16,413981.57,18.59,505495.82,22.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,18.10,0.00,0.00,0.00,0.00,0.00,0.00
2025-06-10,2223299.37,20000.00,0.90,461182.76,20.74,0.00,0.00,421534.69,18.96,412005.08,18.53,505495.82,22.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,18.13,0.00,0.00,0.00,0.00,0.00,0.00
2025-06-11,2244440.49,20000.00,0.89,463361.59,20.64,0.00,0.00,421930.11,18.80,430571.96,19.18,505495.82,22.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,17.96,0.00,0.00,0.00,0.00,0.00,0.00
2025-06-12,2231564.92,20000.00,0.90,464814.13,20.83,0.00,0.00,417184.89,18.69,420989.06,18.87,505495.82,22.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,18.06,0.00,0.00,0.00,0.00,0.00,0.00
2025-06-13,2217818.40,20000.00,0.90,456098.88,20.57,0.00,0.00,416525.84,18.78,416616.84,18.78,505495.82,22.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,18.17,0.00,0.00,0.00,0.00,0.00,0.00
2025-06-16,2207520.48,20000.00,0.91,448473.02,20.32,0.00,0.00,414153.22,18.76,416317.40,18.86,505495.82,22.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,18.26,0.00,0.00,0.00,0.00,0.00,0.00
2025-06-17,2196258.92,20000.00,0.91,449562.42,20.47,0.00,0.00,411385.16,18.73,406734.50,18.52,505495.82,23.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,18.35,0.00,0.00,0.00,0.00,0.00,0.00
2025-06-18,2216802.14,20000.00,0.90,457551.42,20.64,0.00,0.00,413098.73,18.63,417575.15,18.84,505495.82,22.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,18.18,0.00,0.00,0.00,0.00,0.00,0.00
2025-06-19,2213350.44,20000.00,0.90,453920.05,20.51,0.00,0.00,413098.73,18.66,417754.82,18.87,505495.82,22.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,18.21,0.00,0.00,0.00,0.00,0.00,0.00
2025-06-20,2198764.79,20000.00,0.91,453193.76,20.61,0.00,0.00,412835.10,18.78,404159.09,18.38,505495.82,22.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,18.33,0.00,0.00,0.00,0.00,0.00,0.00
2025-06-23,2189100.34,20000.00,0.91,439757.73,20.09,0.00,0.00,408221.67,18.65,412544.10,18.85,505495.82,23.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,18.41,0.00,0.00,0.00,0.00,0.00,0.00
2025-06-24,2191280.38,20000.00,0.91,442118.13,20.18,0.00,0.00,406244.50,18.54,414340.91,18.91,505495.82,23.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,403081.02,18.39,0.00,0.00,0.00,0.00,0.00,0.00
